protein id	RAW
6233seudomonas_61	33
809seudomonas_3	33
contaminant_KERATIN15	33
1896seudomonas_5	32
4337seudomonas_1159	32
4487seudomonas_1309	32
4965seudomonas_411	32
5434seudomonas_23	32
5833seudomonas_235	32
6220seudomonas_48	32
1920seudomonas_29	31
3958seudomonas_780	31
contaminant_KERATIN18	31
1346seudomonas_88	30
1545seudomonas_170	30
1778seudomonas_171	30
5430seudomonas_19	30
contaminant_KERATIN17	30
contaminant_KERATIN19	30
contaminant_KERATIN20	30
1587seudomonas_212	29
283seudomonas_283	29
3046seudomonas_340	29
4695seudomonas_141	29
5381seudomonas_363	29
5604seudomonas_6	29
2089seudomonas_198	28
5974seudomonas_376	28
contaminant_KERATIN14	28
1955seudomonas_64	27
2182seudomonas_291	27
2209seudomonas_318	27
2921seudomonas_215	27
3376seudomonas_198	27
427seudomonas_427	27
4436seudomonas_1258	27
823seudomonas_17	27
884seudomonas_78	27
229seudomonas_229	26
3301seudomonas_123	26
1427seudomonas_52	25
2662seudomonas_436	25
5289seudomonas_271	25
5577seudomonas_166	25
828seudomonas_22	25
1799seudomonas_192	24
2214seudomonas_323	24
5617seudomonas_19	24
5623seudomonas_25	24
2610seudomonas_384	23
3093seudomonas_24	23
3368seudomonas_190	23
4124seudomonas_946	23
647seudomonas_647	23
2609seudomonas_383	22
3262seudomonas_84	22
4962seudomonas_408	22
5022seudomonas_4	22
6442seudomonas_270	22
67seudomonas_67	22
3475seudomonas_297	21
5652seudomonas_54	21
6141seudomonas_91	21
contaminant_KERATIN03	21
1121seudomonas_315	20
1194seudomonas_388	20
1368seudomonas_110	20
1564seudomonas_189	20
2645seudomonas_419	20
3136seudomonas_67	20
3957seudomonas_779	20
4819seudomonas_265	20
742seudomonas_742	20
1035seudomonas_229	19
133seudomonas_133	19
1369seudomonas_111	19
1638seudomonas_31	19
176seudomonas_176	19
2192seudomonas_301	19
2606seudomonas_380	19
3110seudomonas_41	19
4164seudomonas_986	19
5285seudomonas_267	19
6097seudomonas_47	19
6283seudomonas_111	19
6411seudomonas_239	19
975seudomonas_169	19
1120seudomonas_314	18
2202seudomonas_311	18
3981seudomonas_803	18
4779seudomonas_225	18
5052seudomonas_34	18
5361seudomonas_343	18
5661seudomonas_63	18
6056seudomonas_6	18
1193seudomonas_387	17
1681seudomonas_74	17
322seudomonas_322	17
3654seudomonas_476	17
3914seudomonas_736	17
4658seudomonas_104	17
4740seudomonas_186	17
4898seudomonas_344	17
941seudomonas_135	17
981seudomonas_175	17
134seudomonas_134	16
2807seudomonas_101	16
3599seudomonas_421	16
359seudomonas_359	16
3639seudomonas_461	16
4196seudomonas_1018	16
4339seudomonas_1161	16
4379seudomonas_1201	16
5461seudomonas_50	16
6428seudomonas_256	16
1253seudomonas_447	15
1866seudomonas_54	15
2000seudomonas_109	15
2059seudomonas_168	15
2719seudomonas_13	15
2795seudomonas_89	15
3070seudomonas_1	15
5113seudomonas_95	15
5664seudomonas_66	15
6221seudomonas_49	15
1590seudomonas_215	14
181seudomonas_181	14
2113seudomonas_222	14
2522seudomonas_296	14
2723seudomonas_17	14
3890seudomonas_712	14
4100seudomonas_922	14
4373seudomonas_1195	14
4378seudomonas_1200	14
4458seudomonas_1280	14
4722seudomonas_168	14
4939seudomonas_385	14
5521seudomonas_110	14
6401seudomonas_229	14
6407seudomonas_235	14
833seudomonas_27	14
1367seudomonas_109	13
1952seudomonas_61	13
2196seudomonas_305	13
2426seudomonas_200	13
2784seudomonas_78	13
3141seudomonas_72	13
3802seudomonas_624	13
38seudomonas_38	13
4712seudomonas_158	13
5622seudomonas_24	13
1146seudomonas_340	12
1406seudomonas_31	12
1589seudomonas_214	12
1873seudomonas_61	12
2140seudomonas_249	12
224seudomonas_224	12
2607seudomonas_381	12
3370seudomonas_192	12
3805seudomonas_627	12
3907seudomonas_729	12
4262seudomonas_1084	12
4376seudomonas_1198	12
4806seudomonas_252	12
5360seudomonas_342	12
5515seudomonas_104	12
5665seudomonas_67	12
6152seudomonas_102	12
6424seudomonas_252	12
1617seudomonas_10	11
1784seudomonas_177	11
1950seudomonas_59	11
235seudomonas_235	11
2933seudomonas_227	11
3306seudomonas_128	11
3394seudomonas_216	11
3661seudomonas_483	11
385seudomonas_385	11
3889seudomonas_711	11
3931seudomonas_753	11
3968seudomonas_790	11
3978seudomonas_800	11
4024seudomonas_846	11
4195seudomonas_1017	11
4457seudomonas_1279	11
4477seudomonas_1299	11
4990seudomonas_436	11
1116seudomonas_310	10
1147seudomonas_341	10
11seudomonas_11	10
1222seudomonas_416	10
1264seudomonas_6	10
1337seudomonas_79	10
1404seudomonas_29	10
1492seudomonas_117	10
1541seudomonas_166	10
1800seudomonas_193	10
2086seudomonas_195	10
2640seudomonas_414	10
2782seudomonas_76	10
3052seudomonas_346	10
3119seudomonas_50	10
3312seudomonas_134	10
3409seudomonas_231	10
4257seudomonas_1079	10
4261seudomonas_1083	10
4292seudomonas_1114	10
4459seudomonas_1281	10
4517seudomonas_1339	10
4937seudomonas_383	10
5239seudomonas_221	10
5653seudomonas_55	10
5677seudomonas_79	10
5994seudomonas_396	10
6135seudomonas_85	10
6185seudomonas_13	10
6202seudomonas_30	10
6360seudomonas_188	10
6363seudomonas_191	10
107seudomonas_107	9
1262seudomonas_4	9
2204seudomonas_313	9
2406seudomonas_180	9
2563seudomonas_337	9
2657seudomonas_431	9
2799seudomonas_93	9
3236seudomonas_58	9
3636seudomonas_458	9
3940seudomonas_762	9
4048seudomonas_870	9
4099seudomonas_921	9
4138seudomonas_960	9
4357seudomonas_1179	9
4891seudomonas_337	9
5452seudomonas_41	9
5662seudomonas_64	9
6242seudomonas_70	9
6395seudomonas_223	9
815seudomonas_9	9
1339seudomonas_81	8
1570seudomonas_195	8
1694seudomonas_87	8
180seudomonas_180	8
1870seudomonas_58	8
1927seudomonas_36	8
1941seudomonas_50	8
2049seudomonas_158	8
2152seudomonas_261	8
2199seudomonas_308	8
2397seudomonas_171	8
2717seudomonas_11	8
2721seudomonas_15	8
2944seudomonas_238	8
2961seudomonas_255	8
3061seudomonas_355	8
3107seudomonas_38	8
3474seudomonas_296	8
3841seudomonas_663	8
4021seudomonas_843	8
4031seudomonas_853	8
4059seudomonas_881	8
4125seudomonas_947	8
4308seudomonas_1130	8
4327seudomonas_1149	8
4385seudomonas_1207	8
4778seudomonas_224	8
4869seudomonas_315	8
