protein id	RAW
2305seudomonas_79	149
4024seudomonas_846	149
1799seudomonas_192	148
3052seudomonas_346	148
2210seudomonas_319	147
1369seudomonas_111	146
1179seudomonas_373	145
2186seudomonas_295	145
5264seudomonas_246	145
5381seudomonas_363	145
2194seudomonas_303	144
5008seudomonas_454	144
38seudomonas_38	143
6196seudomonas_24	143
2640seudomonas_414	141
3070seudomonas_1	141
625seudomonas_625	141
2205seudomonas_314	140
3978seudomonas_800	140
4861seudomonas_307	140
1066seudomonas_260	139
1147seudomonas_341	139
2421seudomonas_195	138
3221seudomonas_43	138
5664seudomonas_66	138
856seudomonas_50	138
2717seudomonas_11	136
2414seudomonas_188	135
4356seudomonas_1178	135
4379seudomonas_1201	134
5632seudomonas_34	133
1406seudomonas_31	132
4658seudomonas_104	131
4712seudomonas_158	131
3480seudomonas_302	130
3802seudomonas_624	130
6111seudomonas_61	130
828seudomonas_22	130
1330seudomonas_72	129
2657seudomonas_431	129
3093seudomonas_24	129
5468seudomonas_57	129
1941seudomonas_50	128
5477seudomonas_66	128
1092seudomonas_286	127
5801seudomonas_203	126
3300seudomonas_122	125
6027seudomonas_429	125
1800seudomonas_193	124
4325seudomonas_1147	124
1946seudomonas_55	123
2892seudomonas_186	123
4292seudomonas_1114	123
2397seudomonas_171	122
3135seudomonas_66	122
4895seudomonas_341	122
1031seudomonas_225	121
2204seudomonas_313	120
2354seudomonas_128	120
3394seudomonas_216	120
5679seudomonas_81	119
2060seudomonas_169	118
6139seudomonas_89	118
1546seudomonas_171	117
3634seudomonas_456	117
6359seudomonas_187	117
1097seudomonas_291	116
3907seudomonas_729	116
6128seudomonas_78	116
6389seudomonas_217	116
1778seudomonas_171	115
3287seudomonas_109	115
4111seudomonas_933	115
6223seudomonas_51	115
5022seudomonas_4	114
5516seudomonas_105	114
1029seudomonas_223	113
4357seudomonas_1179	113
5082seudomonas_64	113
6410seudomonas_238	113
1309seudomonas_51	112
1950seudomonas_59	112
2503seudomonas_277	112
4152seudomonas_974	112
4196seudomonas_1018	112
646seudomonas_646	112
1954seudomonas_63	111
2068seudomonas_177	111
5076seudomonas_58	111
6230seudomonas_58	111
3053seudomonas_347	110
4273seudomonas_1095	110
2789seudomonas_83	109
4734seudomonas_180	109
3502seudomonas_324	108
5263seudomonas_245	108
65seudomonas_65	108
2501seudomonas_275	107
5620seudomonas_22	107
927seudomonas_121	107
11seudomonas_11	105
5800seudomonas_202	105
6384seudomonas_212	105
1336seudomonas_78	104
2545seudomonas_319	104
3713seudomonas_535	103
3994seudomonas_816	103
4854seudomonas_300	103
6229seudomonas_57	103
1570seudomonas_195	102
1902seudomonas_11	102
4288seudomonas_1110	102
4823seudomonas_269	102
6294seudomonas_122	102
1662seudomonas_55	101
2082seudomonas_191	101
3472seudomonas_294	101
3979seudomonas_801	101
4128seudomonas_950	101
4600seudomonas_46	101
4898seudomonas_344	100
5412seudomonas_1	100
2197seudomonas_306	99
3474seudomonas_296	99
6220seudomonas_48	99
3722seudomonas_544	98
5461seudomonas_50	97
5601seudomonas_3	97
6356seudomonas_184	97
3390seudomonas_212	96
3649seudomonas_471	96
3654seudomonas_476	96
2049seudomonas_158	95
5285seudomonas_267	95
6209seudomonas_37	95
4048seudomonas_870	94
6218seudomonas_46	94
3130seudomonas_61	93
5751seudomonas_153	93
6342seudomonas_170	93
2567seudomonas_341	92
4544seudomonas_1366	92
4965seudomonas_411	92
5957seudomonas_359	92
1034seudomonas_228	91
1848seudomonas_36	91
4125seudomonas_947	91
4638seudomonas_84	91
6205seudomonas_33	91
4370seudomonas_1192	90
1265seudomonas_7	89
3284seudomonas_106	89
3524seudomonas_346	89
4978seudomonas_424	89
1055seudomonas_249	88
4578seudomonas_24	88
4826seudomonas_272	88
5063seudomonas_45	87
1121seudomonas_315	86
2198seudomonas_307	86
3657seudomonas_479	86
3805seudomonas_627	86
1401seudomonas_26	85
3045seudomonas_339	85
4031seudomonas_853	85
4327seudomonas_1149	85
6140seudomonas_90	85
980seudomonas_174	85
1106seudomonas_300	84
1356seudomonas_98	84
2904seudomonas_198	84
5519seudomonas_108	84
5556seudomonas_145	84
948seudomonas_142	84
2513seudomonas_287	83
3861seudomonas_683	83
2788seudomonas_82	82
3409seudomonas_231	82
3914seudomonas_736	82
4642seudomonas_88	82
5452seudomonas_41	82
6371seudomonas_199	82
1420seudomonas_45	81
2190seudomonas_299	81
3996seudomonas_818	81
5445seudomonas_34	81
812seudomonas_6	81
1030seudomonas_224	80
3127seudomonas_58	80
6442seudomonas_270	80
999seudomonas_193	80
1882seudomonas_70	79
1912seudomonas_21	79
2294seudomonas_68	79
2708seudomonas_2	79
2721seudomonas_15	79
2750seudomonas_44	79
5665seudomonas_67	79
5677seudomonas_79	79
5909seudomonas_311	79
1021seudomonas_215	78
3660seudomonas_482	78
1927seudomonas_36	77
2719seudomonas_13	77
4241seudomonas_1063	77
4525seudomonas_1347	77
2827seudomonas_121	76
3262seudomonas_84	75
3288seudomonas_110	75
4612seudomonas_58	75
6208seudomonas_36	75
6253seudomonas_81	75
6296seudomonas_124	75
1216seudomonas_410	74
2423seudomonas_197	74
3547seudomonas_369	74
4245seudomonas_1067	74
4695seudomonas_141	74
4899seudomonas_345	74
6050seudomonas_452	74
1948seudomonas_57	73
2120seudomonas_229	73
283seudomonas_283	73
3572seudomonas_394	73
5650seudomonas_52	73
6411seudomonas_239	73
contaminant_KERATIN13	73
1087seudomonas_281	72
1251seudomonas_445	72
1368seudomonas_110	72
224seudomonas_224	72
4338seudomonas_1160	72
4872seudomonas_318	72
5617seudomonas_19	72
1056seudomonas_250	71
3183seudomonas_5	71
6141seudomonas_91	71
66seudomonas_66	71
2187seudomonas_296	70
3433seudomonas_255	70
4852seudomonas_298	70
502seudomonas_502	70
5427seudomonas_16	70
5792seudomonas_194	70
2207seudomonas_316	69
5278seudomonas_260	69
5490seudomonas_79	69
6338seudomonas_166	69
2939seudomonas_233	68
4307seudomonas_1129	68
176seudomonas_176	67
5316seudomonas_298	67
6363seudomonas_191	67
1939seudomonas_48	66
2076seudomonas_185	66
3370seudomonas_192	66
3925seudomonas_747	66
3959seudomonas_781	66
4363seudomonas_1185	66
5453seudomonas_42	66
6037seudomonas_439	66
1035seudomonas_229	65
1816seudomonas_4	65
3716seudomonas_538	65
6247seudomonas_75	65
1160seudomonas_354	64
1305seudomonas_47	64
1395seudomonas_20	64
1949seudomonas_58	64
3478seudomonas_300	64
3915seudomonas_737	64
447seudomonas_447	64
6339seudomonas_167	64
976seudomonas_170	64
1297seudomonas_39	63
1779seudomonas_172	63
196seudomonas_196	63
2883seudomonas_177	63
3301seudomonas_123	63
4320seudomonas_1142	63
6202seudomonas_30	63
235seudomonas_235	62
3624seudomonas_446	62
3916seudomonas_738	62
4274seudomonas_1096	62
5474seudomonas_63	62
1123seudomonas_317	61
1997seudomonas_106	61
2292seudomonas_66	61
5652seudomonas_54	61
83seudomonas_83	61
4042seudomonas_864	60
5091seudomonas_73	60
5361seudomonas_343	60
1323seudomonas_65	59
2221seudomonas_330	59
275seudomonas_275	59
3376seudomonas_198	59
4335seudomonas_1157	59
4483seudomonas_1305	59
4550seudomonas_1372	59
4637seudomonas_83	59
4820seudomonas_266	59
5351seudomonas_333	59
5527seudomonas_116	59
6005seudomonas_407	59
6393seudomonas_221	59
1054seudomonas_248	58
222seudomonas_222	58
2758seudomonas_52	58
3741seudomonas_563	58
4239seudomonas_1061	58
4251seudomonas_1073	58
935seudomonas_129	58
960seudomonas_154	58
975seudomonas_169	58
1148seudomonas_342	57
181seudomonas_181	57
2144seudomonas_253	57
2905seudomonas_199	57
3659seudomonas_481	57
4458seudomonas_1280	57
5044seudomonas_26	57
5875seudomonas_277	57
647seudomonas_647	57
64seudomonas_64	57
1162seudomonas_356	56
2749seudomonas_43	56
4439seudomonas_1261	56
4874seudomonas_320	56
5826seudomonas_228	56
1438seudomonas_63	55
2415seudomonas_189	55
2922seudomonas_216	55
