protein id	RAW
1828seudomonas_16	55
3250seudomonas_72	55
631seudomonas_631	55
contaminant_KERATIN18	55
contaminant_KERATIN20	55
2203seudomonas_312	54
4486seudomonas_1308	54
984seudomonas_178	54
2561seudomonas_335	53
2923seudomonas_217	53
4436seudomonas_1258	53
822seudomonas_16	53
contaminant_KERATIN14	53
contaminant_KERATIN19	53
3715seudomonas_537	52
4600seudomonas_46	52
6339seudomonas_167	51
contaminant_KERATIN13	51
1882seudomonas_70	50
2789seudomonas_83	50
4355seudomonas_1177	50
4628seudomonas_74	50
2346seudomonas_120	49
3881seudomonas_703	49
4152seudomonas_974	49
1342seudomonas_84	48
1709seudomonas_102	48
3221seudomonas_43	48
3308seudomonas_130	48
4861seudomonas_307	48
6128seudomonas_78	48
6389seudomonas_217	48
489seudomonas_489	47
4946seudomonas_392	47
5360seudomonas_342	47
5876seudomonas_278	47
1294seudomonas_36	46
4337seudomonas_1159	46
1946seudomonas_55	45
5434seudomonas_23	45
976seudomonas_170	45
1407seudomonas_32	44
5966seudomonas_368	44
133seudomonas_133	43
3474seudomonas_296	43
3639seudomonas_461	43
913seudomonas_107	43
2782seudomonas_76	42
6340seudomonas_168	42
1981seudomonas_90	41
2890seudomonas_184	41
2932seudomonas_226	41
3572seudomonas_394	41
3788seudomonas_610	41
4312seudomonas_1134	41
1123seudomonas_317	40
2206seudomonas_315	40
2892seudomonas_186	40
3065seudomonas_359	40
3329seudomonas_151	40
4164seudomonas_986	40
4465seudomonas_1287	40
4544seudomonas_1366	40
4747seudomonas_193	40
6411seudomonas_239	40
1952seudomonas_61	39
2421seudomonas_195	39
3269seudomonas_91	39
3390seudomonas_212	39
5066seudomonas_48	39
57seudomonas_57	39
1897seudomonas_6	38
2968seudomonas_262	38
3649seudomonas_471	38
1954seudomonas_63	37
2503seudomonas_277	36
2640seudomonas_414	36
2891seudomonas_185	36
3066seudomonas_360	36
5063seudomonas_45	36
1920seudomonas_29	35
4302seudomonas_1124	35
5242seudomonas_224	35
1021seudomonas_215	34
1356seudomonas_98	34
1662seudomonas_55	34
1923seudomonas_32	34
2000seudomonas_109	34
2059seudomonas_168	34
2120seudomonas_229	34
3772seudomonas_594	34
4457seudomonas_1279	34
85seudomonas_85	34
